prism:url;dc:identifier;eid;dc:title;dc:creator;prism:publicationName;prism:eIssn;prism:volume;prism:issueIdentifier;prism:pageRange;prism:coverDate;prism:coverDisplayDate;prism:doi;pii;citedby-count;affiliation__@_fa;affiliation__affilname;affiliation__affiliation-city;affiliation__affiliation-country;pubmed-id;prism:aggregationType;subtype;subtypeDescription;source-id;openaccess;openaccessFlag;link:scopus;link:scopus-citedby;link:full-text;source-address;abstract;view-in-source;source-score-2017;source-score-2018;source-score-2019;prism:issn;article-number;prism:isbn__@_fa;prism:isbn__$
https://api.elsevier.com/content/abstract/scopus_id/84876408892;SCOPUS_ID:84876408892;2-s2.0-84876408892;Validation of a clinical prediction score to target viral load testing in adults with suspected first-line treatment failure in resource-constrained settings;Phan V.;Journal of Acquired Immune Deficiency Syndromes;10779450;62;5;509-516;2013-04-15;15 April 2013;10.1097/QAI.0b013e318285d28c;;13;true;Sihanouk Hospital Center of HOPE;Phnom Penh;Cambodia;23334504;Journal;ar;Article;15300154823;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84876408892&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876408892&origin=inward;;None;Background: Although routine viral load (VL) monitoring currently is too costly for poor countries, clinical failure criteria perform poorly. We previously developed an algorithm combining a clinical predictor score (CPS) with targeted VL testing in a Cambodian patient population (derivation population). We now prospectively validate the algorithm in the same clinical setting (validation population), assess its operational performance, and explore its cost-saving potential. Methods: We performed a cross-sectional study in a tertiary hospital in Phnom Penh, Cambodia, applying the CPS in adults on first-line antiretroviral treatment for at least 1 year. Treatment failure was defined as a VL .1000 copies per milliliter. The area under the receiveroperating characteristic (AUROC) curve of the CPS to detect treatment failure in the current study population (validation population) was compared with the AUROC of the CPS obtained in the patient population where the CPS was derived from in 2008 in the same study setting (derivation population). Costs related to VL testing and secondline regimens with the different testing strategies were compared. Results: One thousand four hundred ninety individuals {56.6% female, median age 38 years [interquartile range (IQR): 33-44]} were included, with a median baseline CD4 cell count of 94 cells per microliter (IQR: 28-205). Median time on antiretroviral treatment was 3.6 years (IQR: 2.1-5.1), 45 (3.0%) individuals had treatment failure. The AUROC of the CPS in validation was 0.75 (95% confidence interval: 0.67 to 0.83), relative to an AUROC of 0.70 in the derivation population. At the CPS cutoff $2, VL was indicated for 164 (11%) individuals, preventing inappropriate switching to second line in 143 cases. Twenty-four cases of treatment failure would be missed. When applied in routine care, the AUROC was 0.69 (95% confidence interval: 0.60 to 0.77). Overall 1-year program costs with targeted VL testing were 4-fold reduced. Conclusions: The algorithm performed well in validation and has cost-saving potential. Further studies to assess its performance, feasibility, and impact in different settings are warranted. Copyright © 2012 by Lippincott Williams & Wilkins.;http://journals.lww.com/00126334-201304150-00006;6.9;7.0;6.4;15254135;;;
https://api.elsevier.com/content/abstract/scopus_id/84875681628;SCOPUS_ID:84875681628;2-s2.0-84875681628;Early versus delayed antiretroviral therapy and cerebrospinal fluid fungal clearance in adults with HIV and Cryptococcal meningitis;Bisson G.P.;Clinical Infectious Diseases;15376591;56;8;1165-1173;2013-04-15;15 April 2013;10.1093/cid/cit019;;60;true;University of Pennsylvania Perelman School of Medicine;Philadelphia;United States;23362285;Journal;ar;Article;21817;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84875681628&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875681628&origin=inward;;None;Background. The burden of Cryptococcus neoformans in cerebrospinal fluid (CSF) predicts clinical outcomes in human immunodeficiency virus (HIV)-associated cryptococcal meningitis (CM) and is lower in patients on antiretroviral therapy (ART). This study tested the hypothesis that initiation of ART during initial treatment of HIV/CM would improve CSF clearance of C. neoformans.Methods. A randomized treatment-strategy trial was conducted in Botswana. HIV-infected, ART-naive adults aged 21 years initiating amphotericin B treatment for CM were randomized to ART initiation within 7 (intervention) vs after 28 days (control) of randomization, and the primary outcome of the rate of CSF clearance of C. neoformans over the subsequent 4 weeks was compared. Adverse events, including CM immune reconstitution inflammatory syndrome (CM-IRIS), and immunologic and virologic responses were compared over 24 weeks.Results. Among 27 subjects enrolled (14 control and 13 intervention), the median times to ART initiation were 7 (interquartile range [IQR], 5-10) and 32 days (IQR, 28-36), respectively. The estimated rate of CSF clearance did not differ significantly by treatment strategy (-0.32 log 10 colony-forming units [CFU]/mL/day ± 0.20 intervention and -0.52 log10 CFUs/mL/day (± 0.48) control, P =. 4). Two of 13 (15%) and 5 of 14 (36%) subjects died in the intervention and control arms, respectively (P = 0.39). Seven of 13 subjects (54%) in the intervention arm vs 0 of 14 in the control arm experienced CM-IRIS (P =. 002).Conclusions. Early ART was not associated with improved CSF fungal clearance, but resulted in a high risk of CM-IRIS. Further research on optimal incorporation of ART into CM care is needed.Clinical Trials Registration. NCT00976040. © 2013 The Author 2013. Published by Oxford University Press on behalf of the Infectious Diseases Society of America. All rights reserved. For Permissions, please e-mail: journals.permissions@oup.com.;https://academic.oup.com/cid/article-lookup/doi/10.1093/cid/cit019;14.0;13.8;12.5;10584838;;;
https://api.elsevier.com/content/abstract/scopus_id/84876731120;SCOPUS_ID:84876731120;2-s2.0-84876731120;Anti-HIV drug development: Structural features and limitations of present day drugs and future challenges in the successful HIV/AIDS treatment;Kumari G.;Current Pharmaceutical Design;18734286;19;10;1767-1783;2013-04-30;2013;10.2174/13816128113199990295;;21;true;University of Allahabad;Allahabad;India;23092282;Journal;re;Review;20682;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84876731120&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876731120&origin=inward;;None;Acquired Immune Deficiency Syndrome (AIDS), an immuno-compromized condition, a sequel to untreated human immunodeficiency virus (HIV) infection, inviting several life-threatening diseases, has become one of the most fatal disorders in the recent past because of HIV strain variance due to mutations, passive latency and reservoirs helping in replenishing and reviving the HIV-1 proviral DNA. Scientific efforts have led to the discovery of several effective drugs against HIV and lowered the morbidity and mortality all over the world. However, despite availability of a good number of anti-HIV drugs, the problem, for the foreseeable reasons, stands out as the most chronic disease due to the less tolerability and low accessibility of drugs, life-long expensive treatment, and above all, the emergence of drug resistant viral strains. This review dwells upon HIV infection and its proliferation inside the host system, drug targets, different types of drugs, their structural features and mode of interaction with viral targets and drug regimens. It further focuses on topics of latest interest regarding drug development, fixed dose combinations (FDCs), the limitations of present day drugs with their structural features along with their pharmacodynamics, pharmacokinetics and pharmacogenomics and the challenges in finding a permanent cure for HIV/AIDS. © 2013 Bentham Science Publishers.;http://www.eurekaselect.com/openurl/content.php?genre=article&issn=1381-6128&volume=19&issue=10&spage=1767;5.8;5.3;5.1;13816128;;;
https://api.elsevier.com/content/abstract/scopus_id/84875010204;SCOPUS_ID:84875010204;2-s2.0-84875010204;Molecular basis of human immunodeficiency virus type 1 drug resistance: Overview and recent developments;Menéndez-Arias L.;Antiviral Research;18729096;98;1;93-120;2013-04-01;April 2013;10.1016/j.antiviral.2013.01.007;S0166354213000223;132;true;Consejo Superior de Investigaciones Científicas;Madrid;Spain;23403210;Journal;re;Review;19617;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84875010204&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875010204&origin=inward;https://api.elsevier.com/content/article/eid/1-s2.0-S0166354213000223;None;The introduction of potent combination therapies in the mid-90s had a tremendous effect on AIDS mortality. However, drug resistance has been a major factor contributing to antiretroviral therapy failure. Currently, there are 26 drugs approved for treating human immunodeficiency virus (HIV) infections, although some of them are no longer prescribed. Most of the available antiretroviral drugs target HIV genome replication (i.e. reverse transcriptase inhibitors) and viral maturation (i.e. viral protease inhibitors). Other drugs in clinical use include a viral coreceptor antagonist (maraviroc), a fusion inhibitor (enfuvirtide) and two viral integrase inhibitors (raltegravir and elvitegravir). Elvitegravir and the nonnucleoside reverse transcriptase inhibitor rilpivirine have been the most recent additions to the antiretroviral drug armamentarium. An overview of the molecular mechanisms involved in antiretroviral drug resistance and the role of drug resistance-associated mutations was previously presented (Menéndez-Arias, L., 2010. Molecular basis of human immunodeficiency virus drug resistance: an update. Antiviral Res. 85, 210-231). This article provides now an updated review that covers currently approved drugs, new experimental agents (e.g. neutralizing antibodies) and selected drugs in preclinical or early clinical development (e.g. experimental integrase inhibitors). Special attention is dedicated to recent research on resistance to reverse transcriptase and integrase inhibitors. In addition, recently discovered interactions between HIV and host proteins and novel strategies to block HIV assembly or viral entry emerge as promising alternatives for the development of effective antiretroviral treatments. © 2013 Elsevier B.V.;https://linkinghub.elsevier.com/retrieve/pii/S0166354213000223;7.4;7.3;7.4;01663542;;;
https://api.elsevier.com/content/abstract/scopus_id/84878615217;SCOPUS_ID:84878615217;2-s2.0-84878615217;Multi-classifier based on hard instances- new method for prediction of human immunodeficiency virus drug resistance;Bonet I.;Current Topics in Medicinal Chemistry;18734294;13;5;685-695;2013-06-10;2013;10.2174/1568026611313050011;;3;true;Universidad EIA;Envigado;Colombia;23548029;Journal;re;Review;12331;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878615217&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878615217&origin=inward;;None;There are several classification problems, which are difficult to solve using a single classifier because of the complexity of the decision boundary. Whereas a wide variety of multiple classifier systems have been built with the purpose of improving the recognition process, there is no universal method performing the best. This paper provides a review of different multi-classifiers and some application of them. Also it is shown a novel model of combining classifiers and its application to predicting human immunodeficiency virus drug resistance from genotype. The proposal is based on the use of different classifier models. It clusters the dataset considering the performance of the base classifiers. The system learns how to decide from the groups, by using a meta-classifier, which are the best classifiers for a given pattern. The proposed model is compared with well-known classifier ensembles and individual classifiers as well resulting the novel model in similar or even better performance. © 2013 Bentham Science Publishers.;http://www.eurekaselect.com/openurl/content.php?genre=article&issn=1568-0266&volume=13&issue=5&spage=685;5.0;5.7;6.6;15680266;;;
https://api.elsevier.com/content/abstract/scopus_id/84885117114;SCOPUS_ID:84885117114;2-s2.0-84885117114;"Prevalence of hiv-1 drug resistance in treated patients with viral load &gt;50 copies/ml in 2009: A french nationwide study";Assoumou L.;Journal of Antimicrobial Chemotherapy;14602091;68;6;1400-1405;2013-06-01;June 2013;10.1093/jac/dkt033;;12;true;Inserm;Paris;France;23404192;Journal;ar;Article;22418;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84885117114&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84885117114&origin=inward;;None;Background: Surveillance of HIV-1 drug resistance in treated patients with plasma viral load (VL)>50 copies/ mL. Methods: The protease and reverse transcriptase (RT) genes were systematically sequenced in samples from 756 patients with VL>50 copies/mL in 2009. The genotyping results were interpreted for each antiretroviral drug (ARV) by using the ANRS algorithm v21. Weighted analyses were used to derive representative estimates of percentages of patients. Prevalence rates were compared with those obtained in 2004 among patients with VL .1000 copies/mL. Results: Sequences were obtained for 506 patients. Sequencing was successful in 45%, 80% and 96% of samples with VL of 51-500, 501-1000 and >1000 copies/mL, respectively. Resistance or possible resistance to at least one ARV was observed in 59% of samples. Overall, 0.9% of samples contained viruses resistant to all drugs belonging to at least three drug classes. All resistance prevalence rates were significantly lower in 2009 than in 2004. Conclusion: In France, where 86% of patients were receiving combination antiretroviral therapy in 2009, only 15.0% of patients had a VL>50 copies/mL, suggesting that only 8.9% of treated patients could potentially transmit resistant viruses. Only 0.08% of patients harboured viruses fully resistant to at least three antiretroviral drug classes. Further studies are needed to determine whether resistance continues to decline over time © The Author 2013.;https://academic.oup.com/jac/article-lookup/doi/10.1093/jac/dkt033;8.7;7.7;8.3;03057453;;;
https://api.elsevier.com/content/abstract/scopus_id/84879302206;SCOPUS_ID:84879302206;2-s2.0-84879302206;Interleukin-7 promotes HIV persistence during antiretroviral therapy;Vandergeeten C.;Blood;15280020;121;21;4321-4329;2013-05-23;23 May 2013;10.1182/blood-2012-11-465625;;127;true;Vaccine and Gene Therapy Institute of Florida;Miami;United States;23589672;Journal;ar;Article;25454;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84879302206&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879302206&origin=inward;;http://www.bloodjournal.org/content/bloodjournal/121/21/4321.full.pdf;© 2013, American Society of Hematology. All rights reserved.HIV persists in latently infected memory CD41 T cells during antiretroviral therapy (ART). When administered to HIV-infected subjects receiving suppressive ART, interleukin-7 (IL-7) increases the number of CD41 T cells by promoting their survival and proliferation. However, little is known about the impact of IL-7 on HIV persistence during ART. By isolating large numbers of CD41 T cells from HIV-infected subjects, we demonstrate that IL-7 enhances viral production in productively infected cells but does not disrupt viral latency in latently infected cells. When administered to virally suppressed subjects, IL-7 led to the rapid proliferation of memory CD41 T cells, which resulted in a 70% increase in the absolute number of circulating CD41 T cells harboring integrated HIV DNA 4 weeks after therapy. The genetic diversity of the viral reservoir increased transiently in the majority of the subjects studied before returning to baseline values. Altogether, our results indicate that IL-7 promotes the mechanisms of HIV persistence during ART by enhancing residual levels of viral production and inducing proliferation of latently infected cells, and suggest that IL-7 does not represent a suitable candidate therapeutic strategy for HIV eradication. This trial was registered at www.clinicaltrials.gov as #NCT00099671 (AIDS Clinical Trials Group protocol 5214).;https://ashpublications.org/blood/article/121/21/4321/31297/Interleukin7-promotes-HIV-persistence-during;18.1;18.0;18.6;00064971;;;
https://api.elsevier.com/content/abstract/scopus_id/84878645809;SCOPUS_ID:84878645809;2-s2.0-84878645809;The brain entry of HIV-1 protease inhibitors is facilitated when used in combination;Marzolini C.;Molecular Pharmaceutics;15438392;10;6;2340-2349;2013-06-03;3 June 2013;10.1021/mp300712a;;11;true;Universitätsspital Basel;Basel;Switzerland;23617680;Journal;ar;Article;130126;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878645809&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878645809&origin=inward;;None;One hypothesis for persisting HIV-associated neurocognitive disorders (HAND) in effectively treated individuals is the limited permeation of antiretroviral agents (ARV) across the blood-brain barrier (BBB). However, the physicochemical factors limiting the brain entry of a given ARV and the mutual interactions of combined drugs on their brain entry have not been properly characterized. Using transporter kinetic measurements, we show that large lipophilic drugs such as protease inhibitors (PI) have strong binding affinities to drug efflux transporters expressed at the BBB and thus are prevented from entering the brain. However, when combined, the PI with the highest binding affinity (i.e., boosting ritonavir) will occupy a large proportion of the transporter binding sites and thus slow down the efflux rate of the coadministered PI thereby facilitating its brain entry. Furthermore, using thermodynamic measurements and computational modeling, we show that ARV with small cross-sectional areas (AD < 70 Å2) and octanol-water distribution coefficients (-1 < log D <5) such as most nucleoside analogues have a high passive influx and cross the BBB despite interactions with drug transporters. These data indicate that HIV therapies combining small diffusing molecules with large lipophilic molecules are better suited for brain entry and should be preferred for HAND. This work highlights the role of PI as modulators of drugs' brain entry. © 2013 American Chemical Society.;https://pubs.acs.org/doi/10.1021/mp300712a;8.2;7.4;7.5;15438384;;;
https://api.elsevier.com/content/abstract/scopus_id/84879126957;SCOPUS_ID:84879126957;2-s2.0-84879126957;Pathogenesis and treatment of HIV infection: The cellular, the immune system and the neuroendocrine systems perspective;Chereshnev V.A.;International Reviews of Immunology;15635244;32;3;282-306;2013-06-01;June 2013;10.3109/08830185.2013.779375;;8;true;Institute of Immunology and Physiology of the Ural Branch of the Russian Academy of Sciences;Yekaterinburg;Russian Federation;23617796;Journal;ar;Article;21250;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84879126957&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879126957&origin=inward;;None;Infections with HIV represent a great challenge for the development of strategies for an effective cure. The spectrum of diseases associated with HIV ranges from opportunistic infections and cancers to systemic physiological disorders like encephalopathy and neurocognitive impairment. A major progress in controlling HIV infection has been achieved by highly active antiretroviral therapy (HAART). However, HAART does neither eliminate the virus reservoirs in form of latently infected cells nor does it completely reconstitute immune reactivity and physiological status. Furthermore, the failure of the STEP vaccine trial and the only marginal efficacies of the RV144 trial together suggest that the causal relationships between the complex sets of viral and immunological processes that contribute to protection or disease pathogenesis are still poorly understood. Here, we provide an up-to-date overview of HIV-host interactions at the cellular, the immune system and the neuroendocrine systems level. Only by integrating this multi-level knowledge one will be able to handle the systems complexity and develop new methodologies of analysis and prediction for a functional restoration of the immune system and the health of the infected host. © 2013 Informa Healthcare USA, Inc.;http://www.tandfonline.com/doi/full/10.3109/08830185.2013.779375;6.0;6.1;7.0;08830185;;;
https://api.elsevier.com/content/abstract/scopus_id/84877865633;SCOPUS_ID:84877865633;2-s2.0-84877865633;Tuberculosis after one year of combination antiretroviral therapy in Nigeria: A retrospective cohort study;Akanbi M.;AIDS Research and Human Retroviruses;19318405;29;6;931-937;2013-06-01;1 June 2013;10.1089/aid.2012.0231;;11;true;University of Jos;Jos;Nigeria;23316724;Journal;ar;Article;21771;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84877865633&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877865633&origin=inward;;None;Our objective was to determine tuberculosis (TB) incidence and evaluate TB risk in adults after one or more years of use of combination antiretroviral therapy (cART) through a retrospective cohort study in Jos, Nigeria. We studied a cohort of HIV-infected adults treated with ART for at least 1 year. Based on immunologic and virologic responses to ART, patients were categorized into four groups: CD4 T cell count 350 cells/mm3 and HIV-1 RNA level 400 copies/ml (group 1), CD4 T cell count 350 cells/mm3 and HIV-1 RNA level >400 copies/ml (group 2), CD4 T cell count <350 cells/mm3 and HIV-1 RNA level 400 copies/ml (group 3), and CD4 T cell count <350 cells/mm3 and HIV-1 RNA level >400 copies/ml (group 4). Time to incident TB for the four groups was analyzed using the Kaplan-Meier method. Cox regression models were used to evaluate predictors of incident TB. In this cohort of 5,093 HIV-infected adults, of which 68.4% were female, with a mean age 35.1 years (standard deviation 9.1 years), we observed 98 cases of incident TB during 4 years and 3 months of follow-up. The overall TB incidence rate was 8.7 cases/1,000 patient-years of follow-up. Adjusted hazards for incident TB were 2.11 (95% CI 0.97-4.61), 2.05 (95% CI 1.10-3.79), and 3.65 (95% CI 1.15-5.06) in group 2, 3, and 4 patients, respectively, compared to group 1. Tuberculosis incidence in patients on ART is driven by poor immunologic and/or virologic response. Optimization of HIV treatment should be prioritized to reduce the burden of TB in this high-risk population. © Mary Ann Liebert, Inc.;http://www.liebertpub.com/doi/10.1089/aid.2012.0231;3.3;3.2;3.4;08892229;;;
https://api.elsevier.com/content/abstract/scopus_id/84878319894;SCOPUS_ID:84878319894;2-s2.0-84878319894;Resistance at virological failure using boosted protease inhibitors versus nonnucleoside reverse transcriptase inhibitors as first-line antiretroviral therapy - Implications for sustained efficacy of ART in resource-limited settings;Hill A.;Journal of Infectious Diseases;;207;SUPPL.2;None;2013-06-15;15 June 2013;10.1093/infdis/jit112;;25;true;University of Liverpool;Liverpool;United Kingdom;23687293;Journal;ar;Article;22440;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878319894&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878319894&origin=inward;;None;"Background Increases in the prevalence of resistance to nonnucleoside reverse transcriptase inhibitors (NNRTIs) have been observed among previously untreated individuals in all areas of sub-Saharan Africa. We aimed to examine whether first-line use of 2 NRTIs plus a boosted protease inhibitor (bPI) could protect against emergence of NRTI resistance mutations, compared to the use of 2 NRTIs plus 1 NNRTI.MethodsWe carried out a weighted meta-analysis of randomized clinical trials comparing bPI- with NNRTI-based first-line antiretroviral therapy regimens using random effects modeling.ResultsIn intention to treat analyses, there was no difference in the risk of viral failure at week 48 between NNRTI and bPI (P =. 19). At week 48, the overall difference between NNRTI- and PI-based regimens in selection of any major NRTI resistance mutation (crude unweighted prevalence 3.3% vs 1.6%) was 1.7% (95% confidence interval [CI],. 4-3.0; P =. 00927). There was a statistically significant difference in prevalence of K65R when comparing NNRTI (1.3%) with PI (0.67%); absolute weighted difference 1.0% (95% CI,. 3-1.7; P =. 00447). There was also a significant difference in prevalence of M184V/I between NNRTI and PI (crude unweighted prevalence 3.2% vs 1.4%); difference 1.6% (95% CI 0.1-3.1; P =. 0368).ConclusionsDespite the equivalent efficacy and more favorable resistance implications of PI- versus NNRTI-based first line therapy, widespread use of PI-based first-line therapy is not warranted at this time, due to resource limitations and predicted increased risk of resistance-related failure of NNRTI/NRTI second-line regimens. PI-based first-line therapy could be reconsidered when antiretroviral agents from other classes become available for second-line regimens in resource-limited settings. © The Author 2013. Published by Oxford University Press on behalf of the Infectious Diseases Society of America. All rights reserved.";https://academic.oup.com/jid/article-lookup/doi/10.1093/infdis/jit112;10.4;9.2;9.0;00221899;;;
https://api.elsevier.com/content/abstract/scopus_id/84878086399;SCOPUS_ID:84878086399;2-s2.0-84878086399;Decreasing rate of multiple treatment modifications among individuals who initiated antiretroviral therapy in 1997-2009 in the Danish HIV cohort study;Helleberg M.;Antiviral Therapy;20402058;18;3;345-354;2013-05-28;2013;10.3851/IMP2436;;6;true;Rigshospitalet;Copenhagen;Denmark;;Journal;ar;Article;21790;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878086399&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878086399&origin=inward;;http://www.intmedpress.com/serveFile.cfm?sUID=502a2f23-5385-44ae-abb2-64f8aa57a0b6;Background: We hypothesized that rates and reasons for treatment modifications have changed since the implementation of combination antiretroviral therapy (cART) due to improvements in therapy. Methods: From a nationwide population-based cohort study we identified all HIV-1-infected adults who initiated cART in Denmark 1997-2009 and were followed 1 year. Incidence rate ratios (IRRs) and reasons for treatment modifications were estimated and compared between patients, who initiated treatment in 1997-1999, 2000-2004 and 2005-2009. Rates of discontinuation of individual antiretroviral drugs (ARVs) were evaluated. Results: A total of 3,107 patients were followed for a median of 7.3 years (IQR 3.8-10.8). Rates of first treatment modification 1 year after cART initiation did not change (IRR 0.88 [95% CI 0.78, 1.01] and 1.03 [95% CI 0.90, 1.18] in 2000-2004 and 2005-2009, respectively, compared with 1997-1999). Rates of multiple modifications decreased markedly (2000-2004 IRR 0.60 [95% CI 0.53, 0.67] and 2005-2009 IRR 0.38 [95% CI 0.32, 0.46]). Rates of treatment modifications due to virological failure, toxicity and other/unknown reasons decreased (IRR 0.25 [95% CI 0.14, 0.45], 0.69 [95% CI 0.56, 0.83] and 0.45 [95% CI 0.36, 0.57], respectively, in 2005-2009 compared with 1997-1999), whereas the rate of modifications with the aim of simplification increased (IRR 1.85 [95% CI 1.52, 2.25]). Conclusions: Rates of first treatment modification 1 year after cART initiation have not changed since the early cART era, whereas the risk of multiple modifications has decreased markedly. Modifications due to virological failure and toxicity have decreased substantially, whereas rates of switch to simpler and less toxic regimens have increased. ©2013 International Medical Press.;http://www.intmedpress.com/journals/avt/abstract.cfm?id=2436&pid=48;4.4;4.1;3.9;13596535;;;
https://api.elsevier.com/content/abstract/scopus_id/84879487227;SCOPUS_ID:84879487227;2-s2.0-84879487227;Trends in Genotypic HIV-1 Antiretroviral Resistance between 2006 and 2012 in South African Patients Receiving First- and Second-Line Antiretroviral Treatment Regimens;Van Zyl G.U.;PLoS ONE;19326203;8;6;None;2013-06-26;26 June 2013;10.1371/journal.pone.0067188;;47;true;Stellenbosch University;Stellenbosch;South Africa;23840622;Journal;ar;Article;10600153309;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84879487227&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879487227&origin=inward;;http://www.plosone.org/article/fetchObject.action?uri=info%3Adoi%2F10.1371%2Fjournal.pone.0067188&representation=PDF;"Objectives:South Africa's national antiretroviral (ARV) treatment program expanded in 2010 to include the nucleoside reverse transcriptase (RT) inhibitors (NRTI) tenofovir (TDF) for adults and abacavir (ABC) for children. We investigated the associated changes in genotypic drug resistance patterns in patients with first-line ARV treatment failure since the introduction of these drugs, and protease inhibitor (PI) resistance patterns in patients who received ritonavir-boosted lopinavir (LPV/r)-containing therapy.Methods:We analysed ARV treatment histories and HIV-1 RT and protease mutations in plasma samples submitted to the Tygerberg Academic Hospital National Health Service Laboratory.Results:Between 2006 and 2012, 1,667 plasma samples from 1,416 ARV-treated patients, including 588 children and infants, were submitted for genotypic resistance testing. Compared with 720 recipients of a d4T or AZT-containing first-line regimen, the 153 recipients of a TDF-containing first-line regimen were more likely to have the RT mutations K65R (46% vs 4.0%; p<0.001), Y115F (10% vs. 0.6%; p<0.001), L74VI (8.5% vs. 1.8%; p<0.001), and K70EGQ (7.8% vs. 0.4%) and recipients of an ABC-containing first-line regimen were more likely to have K65R (17% vs 4.0%; p<0.001), Y115F (30% vs 0.6%; p<0.001), and L74VI (56% vs 1.8%; p<0.001). Among the 490 LPV/r recipients, 55 (11%) had 1 LPV-resistance mutations including 45 (9.6%) with intermediate or high-level LPV resistance. Low (20 patients) and intermediate (3 patients) darunavir (DRV) cross resistance was present in 23 (4.6%) patients.Conclusions:Among patients experiencing virological failure on a first-line regimen containing two NRTI plus one NNRTI, the use of TDF in adults and ABC in children was associated with an increase in four major non- thymidine analogue mutations. In a minority of patients, LPV/r-use was associated with intermediate or high-level LPV resistance with predominantly low-level DRV cross-resistance. © 2013 Van Zyl et al.";https://dx.plos.org/10.1371/journal.pone.0067188;5.7;5.4;5.2;;e67188;;
https://api.elsevier.com/content/abstract/scopus_id/84878327935;SCOPUS_ID:84878327935;2-s2.0-84878327935;Antiretroviral treatment sequencing strategies to overcome HIV type 1 drug resistance in adolescents and adults in low-middle-income countries;De Luca A.;Journal of Infectious Diseases;;207;SUPPL.2;None;2013-06-15;15 June 2013;10.1093/infdis/jit109;;17;true;Università degli Studi di Siena;Siena;Italy;23687291;Journal;ar;Article;22440;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84878327935&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878327935&origin=inward;;None;Antiretroviral treatment (ART) is expanding to human immunodeficiency virus type 1 (HIV-1)-infected persons in low-middle income countries, thanks to a public health approach. With 3 available drug classes, 2 ART sequencing lines are programmatically foreseen. The emergence and transmission of viral drug resistance represents a challenge to the efficacy of ART. Knowledge of HIV-1 drug resistance selection associated with specific drugs and regimens and the consequent activity of residual drug options are essential in programming ART sequencing options aimed at preserving ART efficacy for as long as possible. This article determines optimal ART sequencing options for overcoming HIV-1 drug resistance in resource-limited settings, using currently available drugs and treatment monitoring opportunities. From the perspective of drug resistance and on the basis of limited virologic monitoring data, optimal sequencing seems to involve use of a tenofovir-containing nonnucleoside reverse-transcriptase inhibitor-based first-line regimen, followed by a zidovudine-containing, protease inhibitor (PI)-based second-line regimen. Other options and their consequences are explored by considering within-class and between-class sequencing opportunities, including boosted PI monotherapies and future options with integrase inhibitors. Nucleoside reverse-transcriptase inhibitor resistance pathways in HIV-1 subtype C suggest an additional reason for accelerating stavudine phase out. Viral load monitoring avoids the accumulation of resistance mutations that significantly reduce the activity of next-line options. Rational use of resources, including broader access to viral load monitoring, will help ensure 3 lines of fully active treatment options, thereby increasing the duration of ART success. © The Author 2013. Published by Oxford University Press on behalf of the Infectious Diseases Society of America. All rights reserved.;https://academic.oup.com/jid/article-lookup/doi/10.1093/infdis/jit109;10.4;9.2;9.0;00221899;;;
