prism:url;dc:identifier;eid;dc:title;dc:creator;prism:publicationName;prism:issn;prism:eIssn;prism:volume;prism:issueIdentifier;prism:pageRange;prism:coverDate;prism:coverDisplayDate;prism:doi;citedby-count;affiliation__@_fa;affiliation__affilname;affiliation__affiliation-city;affiliation__affiliation-country;prism:aggregationType;subtype;subtypeDescription;source-id;openaccess;openaccessFlag;link:scopus;link:scopus-citedby;source-address;abstract;view-in-source;source-score-2017;source-score-2018;source-score-2019;pii;pubmed-id;article-number;link:full-text;prism:isbn__@_fa;prism:isbn__$
https://api.elsevier.com/content/abstract/scopus_id/85070829438;SCOPUS_ID:85070829438;2-s2.0-85070829438;Safety and efficacy of Option B+ ART in Malawi: few severe maternal toxicity events or infant HIV infections among pregnant women initiating tenofovir/lamivudine/efavirenz;Harrington B.J.;Tropical Medicine and International Health;13602276;13653156;24;10;1221-1228;2019-10-01;1 October 2019;10.1111/tmi.13296;1;true;The University of North Carolina at Chapel Hill;Chapel Hill;United States;Journal;ar;Article;23122;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070829438&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070829438&origin=inward;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-3156;© 2019 John Wiley & Sons LtdObjectives: Malawi's Option B+ universal antiretroviral therapy (ART) program for pregnant and breastfeeding women does not include routine laboratory monitoring. We report safety outcomes of pregnant women who initiated ART through Option B+. Methods: We analysed 12-month data from an observational cohort study on Option B+ among women newly initiating tenofovir/lamivudine/efavirenz (TDF/3TC/EFV) at a government antenatal clinic in Lilongwe, Malawi. Proportions of women engaged in care, incidence of DAIDS grade  2 laboratory toxicity, grade  3 adverse events (AEs), viral suppression (<1000 copies/mL), birth outcomes and infant HIV infections are reported. Results: At ART initiation, participants (n = 299) had a median age of 26 years (IQR 22–30), median CD4 count of 352 cells/l (IQR 231–520) and 94% were in WHO Stage 1. We noted 76 incident DAIDS Grade  2 laboratory results among 58 women, most commonly elevated liver function tests (n = 30 events) and low haemoglobin (n = 27). No women had elevated creatinine. Clinical AEs (n = 45) were predominantly infectious diseases and Grade 3. Five participants (2%) discontinued TDF/3TC/EFV due to virologic failure (3) or toxicity (2). Twelve months after ART initiation, most women were engaged in care (89%) and had HIV RNA < 1000 copies/ml (90%). 8% of pregnancies resulted in preterm birth, 9% were low birthweight (<2500 g), and 2% resulted in infant HIV infection at 6 weeks post-delivery. Conclusion: Most women remained on ART and were virally suppressed 12 months after starting Option B+. Few infants contracted HIV perinatally. While some women experienced adverse laboratory events, clinical symptom monitoring is likely reasonable.;https://onlinelibrary.wiley.com/doi/abs/10.1111/tmi.13296;5.3;4.7;4.5;;31381233;;;;
https://api.elsevier.com/content/abstract/scopus_id/85070894170;SCOPUS_ID:85070894170;2-s2.0-85070894170;Efficacy and Safety of an Intravenous Acetaminophen/Ibuprofen Fixed-dose Combination After Bunionectomy: a Randomized, Double-blind, Factorial, Placebo-controlled Trial;Daniels S.E.;Clinical Therapeutics;01492918;1879114X;41;10;1982-1995.e8;2019-10-01;October 2019;10.1016/j.clinthera.2019.07.008;2;true;Optimal Research LLC;Austin;United States;Journal;ar;Article;29712;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070894170&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070894170&origin=inward;www.elsevier.com/locate/clinthera;"© 2019Purpose: Multimodal analgesia with acetaminophen and/or nonsteroidal anti-inflammatory drugs is recommended for the treatment of postoperative pain. Although oral fixed-dose combinations (FDCs) are available, parenteral administration may be clinically justified. The goal of this study was to investigate the clinical efficacy and safety of an intravenous FDC of ibuprofen and acetaminophen after bunionectomy. Methods: This study was a prospective, randomized, double-blind, multicenter, placebo-controlled factorial clinical trial conducted at 2 clinical research centers in the United States between November 2016 and June 2017. Eligible patients (male and female subjects, aged 18–65 years, reporting pain intensity levels 40 mm on a 100-mm visual analog scale (VAS) after distal, first metatarsal bunionectomy) were randomized (3:3:3:2) to receive the FDC (ibuprofen 300 mg + acetaminophen 1000 mg), ibuprofen 300 mg, acetaminophen 1000 mg, or placebo (vehicle), administered as 15-minute intravenous infusions every 6 hours for 48 hours. The primary efficacy end point was the time-adjusted sum of pain intensity differences from baseline over 48 hours (SPID48). In addition to VAS pain intensity scores, pain relief scores, time to perceptible and meaningful pain relief, the use of rescue medication, and participant's global evaluations of the study drug were recorded. Adverse events occurring during the 48-hour treatment period were included in the safety analysis. Findings: A total of 276 participants were enrolled; most were female (82%), the mean age was 42.4 years, and the median baseline VAS was 67 mm, indicating moderate to severe pain. SPID48 was significantly higher for the FDC (23.4 [2.5] mm) than for ibuprofen (9.5 [2.5] mm), acetaminophen (10.4 [2.5] mm), and placebo (1.3 [3.1] mm; all, P < 0.001). The superior analgesic effect of the FDC was supported by a range of secondary end points, including reduced opioid usage rates (75% for FDC, 92% for ibuprofen, 93% for acetaminophen, and 96% for placebo; all, P < 0.005). The safety profile of the FDC was comparable to that of intravenous ibuprofen or acetaminophen alone. Three participants withdrew from the study due to adverse events: 2 in the ibuprofen group and 1 in the acetaminophen group. Implications: The study found that repeated administration of an intravenous FDC of ibuprofen and acetaminophen provided statistically significant improvement in SPID48 over comparable doses of either monotherapy without an increase in adverse events. ClinicalTrials.gov identifier: NCT02689063.";https://linkinghub.elsevier.com/retrieve/pii/S0149291819303510;5.6;5.9;5.4;S0149291819303510;31447129;;https://api.elsevier.com/content/article/eid/1-s2.0-S0149291819303510;;
https://api.elsevier.com/content/abstract/scopus_id/85070673986;SCOPUS_ID:85070673986;2-s2.0-85070673986;Effects of long-term exposure to tenofovir disoproxil fumarate-containing antiretroviral therapy on renal function in HIV-positive Chinese patients;Tan Q.;Journal of Microbiology, Immunology and Infection;16841182;19959133;52;5;710-719;2019-10-01;October 2019;10.1016/j.jmii.2019.07.003;0;true;Public Health Clinical Center of Chengdu;Chengdu;China;Journal;ar;Article;20238;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070673986&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070673986&origin=inward;http://www.elsevier.com/wps/find/journaldescription.cws_home/722895/description#description;© 2019Background: The regimen containing tenofovir disoproxil fumarate (TDF)+lamivudine or emtricitabine + efavirenz remains the recommended first-line antiretroviral therapy (ART) by the WHO. Limited studies, however, have been conducted on the incidence of renal impairment among Chinese patients with long-term exposure to TDF-containing ART regimens. Methods: We retrospectively analyzed 269 eligible patients who had no comorbidities and received TDF-containing ART from July 2014 to April 2015. TDF-related renal impairment was defined as a decrease of eGFR by >25% from baseline or eGFR <90 ml/min/1.73 m2. Decreased renal function was defined as a decrease of eGFR by > 10 mL/min/1.73 m2 from baseline. Results: 97.0% of study patients were male (median age 29, eGFR 124.0 ml/min/1.73 m2). After 168-week of ART, renal impairment occurred in 7 patients (2.7%). The incidence of decreased renal function was significantly higher at Week 168 compared with that observed at Week 12 (24.8% vs 3.7%, p < 0.001). In generalized estimating equation analysis, patients receiving ART for 144-week (aOR4.1, 95%CI 2.0–8.4) and 168-week (aOR8.4, 95%CI 4.2–16.4) were more likely to develop decreased renal function compared with those receiving ART for 12-week, so were the patients with a weight <58 kg (aOR2.3, 95%CI 1.2–4.3) and 58–66 kg (aOR2.0, 95%CI 1.0–3.8) compared to those with a weight 67 kg. At 168-week, 41.0% of 100 patients examined had elevated urine 2-microglobulin levels, which were negatively correlated with eGFR (r = 0.22, p = 0.02). Conclusions: TDF-related renal impairment remained rare in HIV-positive Chinese patients with a median age of 29 years who had no comorbidities. A lower weight and duration of ART were associated with decreased renal function.;https://linkinghub.elsevier.com/retrieve/pii/S1684118219300878;3.9;4.3;4.8;S1684118219300878;31427111;;https://api.elsevier.com/content/article/eid/1-s2.0-S1684118219300878;;
https://api.elsevier.com/content/abstract/scopus_id/85077348459;SCOPUS_ID:85077348459;2-s2.0-85077348459;High Rates of Hepatitis B Virus (HBV) Functional Cure among Human Immunodeficiency Virus-HBV Coinfected Patients on Antiretroviral Therapy in Zambia;Chihota B.V.;Journal of Nutrition;00223166;15416100;149;;218-222;2019-12-01;1 December 2019;10.1093/infdis/jiz450;2;true;University of Bern;Bern;Switzerland;Journal;ar;Article;12716;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85077348459&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077348459&origin=inward;http://jn.nutrition.org;© 2019 The Author(s). Published by Oxford University Press for the Infectious Diseases Society of America. All rights reserved.Among 284 human immunodeficiency virus (HIV)-hepatitis B virus (HBV) coinfected adults starting tenofovir-based antiretroviral therapy (ART) in Zambia, median baseline CD4+ count was 202 cells/mm3 and 41.6% were hepatitis B e-antigen positive. Within 2 years of therapy, 29 (10.2%) participants experienced HBV functional cure (confirmed loss of hepatitis B surface antigen). In multivariable analysis, baseline CD4 count <350 cells/mm3, female sex, and lower baseline HBV deoxyribonucleic acid were associated with increased odds of functional cure. Immune recovery during HIV-HBV treatment with ART may drive higher rates of functional cure than during HBV monoinfection treatment. Understanding the mechanisms underlying this phenomenon could inform immunomodulatory therapies for HBV cure.;https://academic.oup.com/jid/article/221/2/218/5581876;7.5;8.5;8.2;;31613956;;;;
https://api.elsevier.com/content/abstract/scopus_id/85077059628;SCOPUS_ID:85077059628;2-s2.0-85077059628;High levels of pretreatment and acquired HIV drug resistance in Nicaragua: results from the first nationally representative survey, 2016;Girón-Callejas A.;Journal of the International AIDS Society;;17582652;22;12;None;2019-12-01;1 December 2019;10.1002/jia2.25429;0;true;Universidad del Valle de Guatemala;Guatemala City;Guatemala;Journal;ar;Article;19700175037;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85077059628&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077059628&origin=inward;http://onlinelibrary.wiley.com/journal/10.7448/(ISSN)1758-2652;"© 2019 The Authors. Journal of the International AIDS Society published by John Wiley & Sons Ltd on behalf of the International AIDS Society.Introduction: A nationally representative HIV drug resistance (HIVDR) survey in Nicaragua was conducted to estimate the prevalence of pretreatment HIVDR (PDR) among antiretroviral therapy (ART) initiators and acquired HIVDR among people living with HIV (PLHIV) who had received ART for 12 ± 3 months (ADR12) and 48 months (ADR48). Methods: A nationwide cross-sectional survey with a two-stage cluster sampling was conducted from March to November 2016. Nineteen of 45 total ART clinics representing >90% of the national cohort of adults on ART were included. ART initiators were defined as PLHIV initiating or reinitiating first-line ART. HIVDR was assessed for protease, reverse transcriptase and integrase Sanger sequences using the Stanford HIVdb algorithm. Viral load (VL) suppression was defined as <1000 copies/mL. Results were weighted according to the survey design. Results and discussion: A total of 638 participants were enrolled (PDR: 171; ADR12: 114; ADR48: 353). The proportion of ART initiators with prior exposure to antiretrovirals (ARVs) was 12.3% (95% CI: 5.8% to 24.3%). PDR prevalence to any drug was 23.4% (95% CI: 14.4% to 35.6%), and 19.3% (95% CI: 12.2% to 29.1%) to non-nucleoside reverse transcriptase inhibitors (NNRTI). NNRTI PDR was higher in ART initiators with previous ARV exposure compared with those with no exposure (76.2% vs. 11.0%, p < 0.001). Protease inhibitors (PI) and integrase strand transfer inhibitors PDR was not observed. VL suppression rate was 77.8% (95% CI: 67.1% to 85.8%) in ADR12 and 70.3% (95% CI: 66.7% to 73.8%) in ADR48. ADR12 prevalence to any drug among PLHIV without VL suppression was 85.1% (95% CI: 66.1% to 94.4%), 82.4% to NNRTI and 70.2% to nucleoside reverse transcriptase inhibitors (NRTI). ADR48 prevalence to any drug among PLHIV without VL suppression was 75.5% (95% CI: 63.5% to 84.5 %), 70.7% to NNRTI, 59.4% to NRTI and 4.6% to PI. Conclusions: Despite implementation challenges yielding low-precision HIVDR estimates, high rates of NNRTI PDR were observed in Nicaragua, suggesting consideration of non-NNRTI-based first-line regimens for ART initiators. Strengthened HIVDR monitoring, systematic VL testing, and improved ART adherence support are also warranted.";https://onlinelibrary.wiley.com/doi/abs/10.1002/jia2.25429;5.5;6.7;7.1;;31860167;e25429;;;
https://api.elsevier.com/content/abstract/scopus_id/85073191020;SCOPUS_ID:85073191020;2-s2.0-85073191020;The Effect of Type of Voltage (Sinusoidal and Square Waveform) and the Frequency on the Performance of Nonlinear Field-Dependent Conductivity Coatings for Electric Field Control in Power Electronic Modules;Tousi M.M.;Annual Report - Conference on Electrical Insulation and Dielectric Phenomena, CEIDP;00849162;;2019-October;;552-555;2019-10-01;October 2019;10.1109/CEIDP47102.2019.9009815;12;true;Virginia Polytechnic Institute and State University;Blacksburg;United States;Conference Proceeding;cp;Conference Paper;18789;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073191020&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073191020&origin=inward;None;© 2019 IEEE.In this paper, it is shown that nonlinear field-dependent conductivity (FDC) material as a coating layer applied to the high electric field regions in combination with two geometrical techniques known as 1) stacked substrate, and 2) protruding substrate, can result in significant electric field reduction within next-generation high voltage high power density wide bandgap power modules. The studies by using the models developed in COMSOL Multiphysics are carried out under DC, 60 Hz sinusoidal, and square waveform voltages. The influence of frequency is also studied.;https://ieeexplore.ieee.org/document/9009815/;0;0;0;;;9009815;;true;9781728131214
https://api.elsevier.com/content/abstract/scopus_id/85073566074;SCOPUS_ID:85073566074;2-s2.0-85073566074;Recent Trends and Effectiveness of Antiretroviral Regimens among Men Who Have Sex with Men Living with HIV in the United States: The Multicenter AIDS Cohort Study (MACS) 2008-2017;Li X.;Open Forum Infectious Diseases;;23288957;6;9;None;2019-10-05;5 October 2019;10.1093/ofid/ofz333;1;true;Johns Hopkins Bloomberg School of Public Health;Baltimore;United States;Journal;ar;Article;21100468501;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073566074&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073566074&origin=inward;https://academic.oup.com/ofid;"© 2019 The Author(s) 2019. Published by Oxford University Press on behalf of Infectious Diseases Society of America.Objective: We evaluated trends and population effectiveness (tolerability, HIV suppression) of current combination antiretroviral therapy (cART) regimens mindful of treatment guidelines. Method: Trend analyses included 18 017 person-visits (1457 men) on cART during 2008-2017 in the Multicenter AIDS Cohort Study. Effectiveness analyses of current regimens used 3598 person-visit-pairs (745 men) on cART in 2014-2017. Inverse-probability-of-treatment-and-censoring weighted Poisson regression with robust variances was used to evaluate the association between regimens and switching, adherence and HIV RNA <20 copies/mL. Results: Integrase strand transfer inhibitor (INSTI)-based regimen usage has increased since 2008. Almost 90% of cART initiators started with INSTI-cART in 2016-2017; cART adherence was stable around 90% and 83%-85% suppressed virus (<20 cp/mL). Commonly used regimens in 2014-2017 contained disoproxil fumarate/emtricitabine (TDF/FTC) backbone with efavirenz (EFV, n = 1161 person-visits), elvitegravir/cobicistat (EVG/c, n = 551), rilpivirine (RPV, n = 492), darunavir/ritonavir (DRV/r, n = 351), or atazanavir (ATV)/r (n = 333). Others were dolutegravir/abacavir/lamivudine (DTG/ABC/3TC, n = 401) and EVG/c/tenofovir alafenamide/FTC (EVG/c/TAF/FTC, n = 309). Compared to EFV/TDF/FTC users, ATV/r+TDF/FTC users switched more (rate ratio [RR] = 1.80, 95% confidence interval (CI), 1.17-2.76), while those on DTG/ABC/3TC (RR [95% CI] = 0.16 [0.08-0.31]) or EVG/c/TAF/FTC (RR [95% CI] = 0.12 [0.06-0.27]) switched less. The rate of suppressed HIV RNA was 15% (95% CI, 2%-26%) lower among younger EVG/c/TDF/FTC users and 18% (95% CI, 3%-34%) higher in older DRV/r+TDF/FTC users; adherence did not differ by regimen. Conclusions: Consistent with guidelines, recent cART initiators started with INSTI-cART, which was associated with less switching early after initiation. Factors beyond those studied here, such as need for salvage therapy, unique personal characteristics, drug interactions, and cost may influence treatment decisions.";https://academic.oup.com/ofid/article/doi/10.1093/ofid/ofz333/5532818;3.5;4.6;3.8;;;ofz333;;;
https://api.elsevier.com/content/abstract/scopus_id/85073498670;SCOPUS_ID:85073498670;2-s2.0-85073498670;The Effect of Antiretroviral Therapy Initiation on the Vaginal Microbiome in HIV-Infected Women;Liu C.M.;Open Forum Infectious Diseases;;23288957;6;9;None;2019-10-05;5 October 2019;10.1093/ofid/ofz328;2;true;Milken Institute School of Public Health;Washington, D.C.;United States;Journal;ar;Article;21100468501;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073498670&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073498670&origin=inward;https://academic.oup.com/ofid;"© 2019 Published by Oxford University Press on behalf of Infectious Diseases Society of America 2019.Background: The impact of antiretroviral therapy (ART) initiation on the vaginal microbiome is unknown. This is of particular importance among women living in sub-Saharan Africa. Understanding this relationship could help elucidate if and how the host immune system interacts with the vaginal microbiome. Methods: The vaginal microbiome of HIV-1/HSV-2-coinfected women (n = 92) in Uganda was evaluated from self-collected vaginal swabs 1 month pre-ART and at 4 and 6 months post-ART initiation. The vaginal microbiome was characterized by 16S rRNA gene-based sequencing and quantitative polymerase chain reaction. Vaginal community state types (CSTs) were identified using proportional abundance data. Changes in microbiome composition were assessed with permutational analyses of variance (PerMANOVA). Results: Five vaginal CSTs were identified, which varied significantly by bacterial load (P <. 01): CST-1 was characterized by Lactobacillus iners, CST-2 by Gardnerella, CST-3 by Gardnerella and Prevotella, CST-4 by Lactobacillus crispatus, and CST-5 was highly diverse. Vaginal microbiome composition also did not change significantly after ART initiation (P =. 985). Immune reconstitution after ART initiation did not affect vaginal microbiome CST assignment (P =. 722) or individual-level changes in bacterial load (log response ratio [interquartile range],-0.50 [-2.75 to 0.38] vs-0.29 [-2.03 to 1.42]; P =. 40). Conclusions: The vaginal microbiome of HIV-infected women was not affected by the initiation of ART or immune reconstitution in this observational study. Further research is needed to explore the long-term effects of ART treatment on the vaginal microbiome.";https://academic.oup.com/ofid/article/doi/10.1093/ofid/ofz328/5532035;3.5;4.6;3.8;;;ofz328;;;
https://api.elsevier.com/content/abstract/scopus_id/85073510745;SCOPUS_ID:85073510745;2-s2.0-85073510745;Atovaquone-Proguanil in Combination with Artesunate to Treat Multidrug-Resistant P. falciparum Malaria in Cambodia: An Open-Label Randomized Trial;Wojnarski M.;Open Forum Infectious Diseases;;23288957;6;9;None;2019-10-05;5 October 2019;10.1093/ofid/ofz314;4;true;Armed Forces Research Institute of Medical Sciences, Thailand;Bangkok;Thailand;Journal;ar;Article;21100468501;1;True;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073510745&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073510745&origin=inward;https://academic.oup.com/ofid;"© 2019 Published by Oxford University Press on behalf of Infectious Diseases Society of America 2019.Background: Recent artemisinin-combination therapy failures in Cambodia prompted a search for alternatives. Atovaquone-proguanil (AP), a safe, effective treatment for multidrug-resistant Plasmodium falciparum (P.f.), previously demonstrated additive effects in combination with artesunate (AS). Methods: Patients with P.f. or mixed-species infection (n = 205) in Anlong Veng (AV; n = 157) and Kratie (KT; n = 48), Cambodia, were randomized open-label 1:1 to a fixed-dose 3-day AP regimen +/-3 days of co-administered artesunate (ASAP). Single low-dose primaquine (PQ, 15 mg) was given on day 1 to prevent gametocyte-mediated transmission. Results: Polymerase chain reaction-adjusted adequate clinical and parasitological response at 42 days was 90% for AP (95% confidence interval [CI], 82%-95%) and 92% for ASAP (95% CI, 83%-96%; P =. 73). The median parasite clearance time was 72 hours for ASAP in AV vs 56 hours in KT (P <. 001) and was no different than AP alone. At 1 week postprimaquine, 7% of the ASAP group carried microscopic gametocytes vs 29% for AP alone (P =. 0001). Nearly all P.f. isolates had C580Y K13 propeller artemisinin resistance mutations (AV 99%; KT 88%). Only 1 of 14 treatment failures carried the cytochrome bc1 (Pfcytb) atovaquone resistance mutation, which was not present at baseline. P.f. isolates remained atovaquone sensitive in vitro but cycloguanil resistant, with a triple P.f. dihydrofolate reductase mutation. Conclusions: Atovaquone-proguanil remained marginally effective in Cambodia (90%) with minimal Pfcytb mutations observed. Treatment failures in the presence of ex vivo atovaquone sensitivity and adequate plasma levels may be attributable to cycloguanil and/or artemisinin resistance. Artesunate co-administration provided little additional blood-stage efficacy but reduced post-treatment gametocyte carriage in combination with AP beyond single low-dose primaquine.";https://academic.oup.com/ofid/article/doi/10.1093/ofid/ofz314/5560073;3.5;4.6;3.8;;;ofz314;;;
https://api.elsevier.com/content/abstract/scopus_id/85070526732;SCOPUS_ID:85070526732;2-s2.0-85070526732;Fixed-dose combinations banned in India: is it the right decision? An eye-opening review;Miranda M.R.H.;Expert Opinion on Drug Safety;14740338;1744764X;18;10;977-985;2019-10-03;3 October 2019;10.1080/14740338.2019.1651292;2;true;NGSM Institute of Pharmaceutical Sciences;Mangalore;India;Journal;re;Review;21349;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070526732&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070526732&origin=inward;https://www.tandfonline.com/loi/ieds20;"© 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.Introduction: Fixed-dose combination (FDC) medicines contain more than one approved active pharmaceutical ingredient (API), are manufactured as a fixed-dose and packed in a single dosage form. FDCs have been drawing attention from the pharmaceutical industries because of the government’s ban on 328 irrational FDCs in September 2018. The Drug Technical Advisory Board (DTAB) recommended that ‘there is no therapeutic justification’ for the active ingredients in the banned FDCs and accordingly these combinations ‘may involve a risk to human beings’. Areas covered: The review illustrates the present status of FDCs, its regulatory framework, approvals in India and discusses the substantive cause behind the ban on FDCs in India. Expert opinion: The expert stress to establish a robust regulatory system for the approval of FDCs in India. The pharmaceutical industries should not perceive the ban against irrational FDCs as an impediment; rather, they should view as an opportunity to establish a stronger healthcare system. The current review is an eye-opener for the section of people who consider that the ban on FDCs is irrational. However, the ban on 328 FDCs may prove a landmark decision for the development of stronger healthcare policy in India.";https://www.tandfonline.com/doi/full/10.1080/14740338.2019.1651292;6.3;6.3;6.2;;31374180;;;;
https://api.elsevier.com/content/abstract/scopus_id/85073589605;SCOPUS_ID:85073589605;2-s2.0-85073589605;On the use of mean monthly runoff to predict the flow–duration curve in ungauged catchments;Chouaib W.;Hydrological Sciences Journal;02626667;21503435;64;13;1573-1587;2019-10-03;3 October 2019;10.1080/02626667.2019.1657233;3;true;Forest Sciences Centre;Vancouver;Canada;Journal;ar;Article;29470;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073589605&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073589605&origin=inward;http://www.tandfonline.com/loi/thsj20;© 2019, © 2019 IAHS.We examine the applicability of predicting the daily flow–duration curve (FDC) using mean monthly runoff represented in its stochastic form (MM_FDC) to aid in predictions in ungauged basins, using long-term hydroclimatic data at 73 catchments of humid climate, in the eastern USA. The analysis uses soil hydrological properties, soil moisture storage capacity and the predominant runoff generation mechanism. The results show that MM_FDC did not distinguish the shapes of the upper and lower thirds of the FDC. The upper third is where the precipitation pattern and the antecedent moisture conditions are dominant, while the lower third is where drought-induced low flows and the evapotranspiration effect are prevalent. It is possible to use the MM_FDC to predict the middle third of the FDC (exceedence probabilities between 33% and 66%). The method is constrained by the catchment flow variability (slope of FDC), which changes in accordance with landscape properties and the predominant runoff generation mechanism.;https://www.tandfonline.com/doi/full/10.1080/02626667.2019.1657233;3.7;4.2;4.7;;;;;;
https://api.elsevier.com/content/abstract/scopus_id/85070315228;SCOPUS_ID:85070315228;2-s2.0-85070315228;A budget impact analysis of budesonide/formoterol in patients with mild asthma in Egypt;Elsisi G.H.;Journal of Medical Economics;13696998;1941837X;22;10;1047-1054;2019-10-03;3 October 2019;10.1080/13696998.2019.1642899;0;true;HTA Office, LLC;Cairo;Egypt;Journal;ar;Article;15951;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070315228&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070315228&origin=inward;http://www.tandfonline.com/loi/ijme20;© 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.Background: The aim of this study is to estimate the budget impact of budesonide/formoterol fixed dose combination (FDC) vs salbutamol, both used as needed, in mild asthma patients, from the perspective of the Health Insurance Organization (HIO). Methods: A static budget impact model was developed to assess the impact of budesonide/formoterol FDC entry on HIO budget over a 3-year period in Egyptian settings. Direct medical costs, including the costs of asthma medications, exacerbations, and management of side-effects, were obtained from HIO cost data. Population data were obtained from the World Bank and supplemented with local studies, and the rates of exacerbations, adverse effects, and number of sick leave days were elicited from the SYGMA 1 trial. Scenario analyses from a societal perspective and deterministic sensitivity analyses were conducted. Results: The total costs (drug and non-drug costs) for managing mild asthma patients from the HIO perspective were estimated to be EGP8.563 billion before budesonide/formoterol entry compared to EGP5.525 billion post-entry, leading to a total budget savings of EGP3.038 billion after 3 years. This total budget saving included an increase in drug costs (EGP104 million) and a decrease in non-drug costs (EGP3.143 billion). Drug costs were higher in the budesonide/formoterol group than in the salbutamol group, but this cost was offset by reductions in non-drug costs, resulting in a reduction in the total costs of healthcare resources. At the societal level, the total budget savings after including the indirect costs was expected to be EGP5.976 billion after 3 years of budesonide/formoterol entry. Conclusion: Budesonide/formoterol in mild asthma instead of salbutamol produces better patient outcomes and decreases total costs, with increases in drug cost offset by reductions in non-drug costs due to fewer exacerbations. Budesonide/formoterol is a budget saving option for guideline-directed treatment, from the economic perspective of the payer and the health perspective of the patient.;https://www.tandfonline.com/doi/full/10.1080/13696998.2019.1642899;3.5;3.3;3.3;;31298593;;;;
https://api.elsevier.com/content/abstract/scopus_id/85074049783;SCOPUS_ID:85074049783;2-s2.0-85074049783;Supersaturating drug delivery system of fixed drug combination: sulfamethoxazole and trimethoprim;Mendes C.;Expert Review of Anti-Infective Therapy;14787210;17448336;17;10;841-850;2019-10-03;3 October 2019;10.1080/14787210.2019.1675508;1;true;Universidade Federal de Santa Catarina;Florianopolis;Brazil;Journal;ar;Article;16341;0;False;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074049783&origin=inward;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074049783&origin=inward;http://www.tandfonline.com/loi/ierz20;© 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.Background: The drug supersaturation in the intestinal lumen for few hours could result in high bioavailability. The goal of this study was the development of a supersaturating drug delivery system containing sulfamethoxazole and trimethoprim at fixed dose combination (sulfamethoxazole:trimethoprim 5:1 w/w). Methods: The amorphous solid dispersions were formed at three different proportions containing 30, 50 and 70% of Eudragit EPO in the formulation. Results: The supersaturation state is formed by the amorphous drugs produced by spray drying technique, and the maintenance of this state is due to the chemical interactions between the drugs and the polymer selected, which was observed in the fluorescence interaction studies realized between the drugs and the polymer. The Formulation containing 70% of the polymer was able to produce and maintain the supersaturated state of both drugs for 24 h. Solid state characterization demonstrated the amorphization of the drugs in the solid dispersion and indicated the hydrogen bond formation responsible for the improvement in the apparent solubility. This formulation presented an improved antibacterial activity when compared to the combination of the drugs. Conclusion: For the first time, a supersaturating drug delivery system was developed to the complementary antibacterial drugs. This ternary formulation is a powerful alternative to improve oral absorption of recognized safety drugs, reducing the dose and consequently the antibiotic resistance emergence.;https://www.tandfonline.com/doi/full/10.1080/14787210.2019.1675508;5.7;5.6;5.4;;31577912;;;;
